,Consequent,Antecedents,Support (Count),Confidence (%),Lift (x)
521,Chicken,"('Cucumber', 'Cod', 'Carrots')",110,90.9090909090909,1.3818181818181818
522,Chicken,"('Cucumber', 'Cod', 'Rice, White')",91,91.20879120879121,1.3863736263736264
523,Chicken,"('Cucumber', 'Turkey')",124,97.58064516129032,1.4832258064516128
524,Chicken,"('Cucumber', 'Turkey', 'Potatoes, White')",90,98.88888888888889,1.503111111111111
525,Chicken,"('Cucumber', 'Turkey', 'Chicken Egg')",96,97.91666666666666,1.4883333333333333
526,Chicken,"('Cucumber', 'Turkey', 'Carrots')",102,97.05882352941177,1.4752941176470589
527,Chicken,"('Cucumber', 'Turkey', 'Cod')",100,99.0,1.5048
528,Chicken,"('Cucumber', 'Turkey', 'Cod', 'Carrots')",86,98.83720930232558,1.5023255813953489
529,Chicken,"('Cucumber', 'Tuna', 'Chicken Egg')",95,91.57894736842105,1.392
530,Chicken,"('Cucumber', 'Tuna', 'Turkey')",93,98.9247311827957,1.5036559139784946
531,Cod,"('Cucumber', 'Tuna', 'Turkey', 'Chicken')",92,90.21739130434783,1.84315100514259
532,Turkey,"('Cucumber', 'Tuna', 'Cod', 'Chicken')",92,90.21739130434783,1.8905850383631713
533,Cod,"('Cucumber', 'Tuna', 'Turkey')",93,90.32258064516128,1.8453000346860908
534,Chicken,"('Cucumber', 'Bananas', 'Cod')",90,94.44444444444444,1.4355555555555555
535,Chicken,"('Cucumber', 'Bananas', 'Turkey')",88,98.86363636363636,1.5027272727272727
536,Chicken,"('Cucumber', 'Bananas', 'Tuna')",87,90.80459770114942,1.3802298850574712
537,Carrots,"('Cucumber', 'Salmon', 'Potatoes, White')",87,90.80459770114942,1.8753123438280859
538,Chicken,"('Cucumber', 'Salmon', 'Cod')",102,90.19607843137256,1.3709803921568628
539,Chicken,"('Cucumber', 'Salmon', 'Cod', 'Carrots')",91,90.10989010989012,1.3696703296703296
540,Cod,"('Cucumber', 'Salmon', 'Carrots', 'Chicken')",91,90.10989010989012,1.8409547441805507
541,Chicken,"('Cucumber', 'Salmon', 'Turkey')",93,98.9247311827957,1.5036559139784946
542,Carrots,"('Cucumber', 'Salmon', 'Tuna', 'Cod')",88,90.9090909090909,1.8774703557312253
543,Cod,"('Cucumber', 'Salmon', 'Tuna', 'Carrots')",88,90.9090909090909,1.8572825024437927
544,Chicken,"('Cucumber', 'Sweet Potato', 'Cod')",89,93.25842696629213,1.4175280898876403
545,Chicken,"('Cucumber', 'Sweet Potato', 'Turkey')",87,98.85057471264368,1.502528735632184
546,Chicken,"('Cucumber', 'Garlic', 'Cod')",86,91.86046511627907,1.3962790697674419
547,Carrots,"('Basil', 'Chicken Egg', 'Potatoes, White', 'Chicken')",87,90.80459770114942,1.8753123438280859
548,Carrots,"('Basil', 'Chicken Egg', 'Potatoes, White')",106,90.56603773584906,1.870385561936013
549,"Potatoes, White","('Basil', 'Rice, White', 'Chicken Egg')",96,90.625,1.7874134948096885
550,Chicken,"('Basil', 'Cod', 'Potatoes, White')",100,90.0,1.368
551,Carrots,"('Basil', 'Cod', 'Chicken')",114,90.35087719298247,1.8659420289855073
552,Chicken,"('Basil', 'Cod', 'Carrots', 'Potatoes, White')",89,91.01123595505618,1.3833707865168539
553,Carrots,"('Basil', 'Cod', 'Potatoes, White', 'Chicken')",90,90.0,1.858695652173913
554,Chicken,"('Basil', 'Cod', 'Carrots', 'Chicken Egg')",86,91.86046511627907,1.3962790697674419
555,Carrots,"('Basil', 'Cod', 'Chicken Egg', 'Chicken')",87,90.80459770114942,1.8753123438280859
556,Chicken,"('Basil', 'Turkey')",131,96.94656488549617,1.473587786259542
557,Chicken,"('Basil', 'Turkey', 'Potatoes, White')",101,97.02970297029702,1.4748514851485148
558,Chicken,"('Basil', 'Turkey', 'Chicken Egg')",93,97.84946236559139,1.4873118279569892
559,Chicken,"('Basil', 'Turkey', 'Carrots')",111,98.1981981981982,1.4926126126126127
560,Chicken,"('Basil', 'Turkey', 'Carrots', 'Potatoes, White')",87,98.85057471264368,1.502528735632184
561,Chicken,"('Basil', 'Turkey', 'Rice, White')",98,95.91836734693877,1.4579591836734693
562,Chicken,"('Basil', 'Turkey', 'Rice, White', 'Potatoes, White')",86,96.51162790697676,1.4669767441860466
563,Chicken,"('Basil', 'Turkey', 'Cod')",100,97.0,1.4744
564,Chicken,"('Basil', 'Turkey', 'Cod', 'Carrots')",90,97.77777777777777,1.4862222222222221
565,Carrots,"('Basil', 'Turkey', 'Cod', 'Chicken')",97,90.72164948453609,1.8735992828328103
566,Carrots,"('Basil', 'Turkey', 'Cod')",100,90.0,1.858695652173913
567,Carrots,"('Basil', 'Tuna', 'Chicken')",104,90.38461538461539,1.866638795986622
568,Carrots,"('Basil', 'Tuna', 'Potatoes, White')",92,91.30434782608695,1.885633270321361
569,Carrots,"('Basil', 'Tuna', 'Rice, White')",86,91.86046511627907,1.897118301314459
570,Carrots,"('Basil', 'Tuna', 'Cod', 'Chicken')",91,92.3076923076923,1.9063545150501673
571,Carrots,"('Basil', 'Tuna', 'Cod')",106,90.56603773584906,1.870385561936013
572,Cod,"('Basil', 'Tuna', 'Rice, White')",86,90.69767441860465,1.8529632408102026
573,Chicken,"('Basil', 'Tuna', 'Turkey')",94,98.93617021276596,1.5038297872340425
574,Carrots,"('Basil', 'Tuna', 'Turkey', 'Chicken')",93,90.32258064516128,1.8653576437587658
575,Carrots,"('Basil', 'Tuna', 'Turkey')",94,90.42553191489363,1.8674838112858465
576,Turkey,"('Basil', 'Tuna', 'Cod', 'Chicken')",91,90.10989010989012,1.8883322559793148
577,Carrots,"('Basil', 'Bananas', 'Potatoes, White')",96,91.66666666666666,1.8931159420289856
578,Carrots,"('Basil', 'Bananas', 'Rice, White')",93,92.47311827956989,1.9097709209911173
579,Chicken,"('Basil', 'Bananas', 'Cod')",89,91.01123595505618,1.3833707865168539
580,Chicken,"('Basil', 'Bananas', 'Turkey')",92,98.91304347826086,1.5034782608695652
581,Carrots,"('Basil', 'Bananas', 'Turkey', 'Chicken')",91,90.10989010989012,1.860965121834687
582,Carrots,"('Basil', 'Bananas', 'Tuna')",86,91.86046511627907,1.897118301314459
583,Carrots,"('Basil', 'Salmon', 'Chicken')",110,90.9090909090909,1.8774703557312253
584,Carrots,"('Basil', 'Salmon', 'Cod', 'Chicken')",96,92.70833333333334,1.9146286231884058
585,Carrots,"('Basil', 'Salmon', 'Cod')",111,90.990990990991,1.8791617704661183
586,Chicken,"('Basil', 'Salmon', 'Turkey')",97,97.9381443298969,1.488659793814433
587,Chicken,"('Basil', 'Salmon', 'Turkey', 'Carrots')",88,98.86363636363636,1.5027272727272727
588,Carrots,"('Basil', 'Salmon', 'Turkey', 'Chicken')",95,91.57894736842105,1.891304347826087
589,Carrots,"('Basil', 'Salmon', 'Turkey')",97,90.72164948453609,1.8735992828328103
590,Salmon,"('Basil', 'Tuna', 'Potatoes, White')",92,90.21739130434783,2.0487614758357875
591,Carrots,"('Basil', 'Salmon', 'Tuna', 'Chicken')",93,91.39784946236558,1.8875642823749417
592,Salmon,"('Basil', 'Tuna', 'Carrots', 'Chicken')",94,90.42553191489363,2.0534881749597353
593,Salmon,"('Basil', 'Tuna', 'Carrots')",108,90.74074074074075,2.060646303674192
594,Salmon,"('Basil', 'Tuna', 'Rice, White')",86,93.02325581395348,2.112480311312888
595,Salmon,"('Basil', 'Tuna', 'Cod', 'Chicken')",91,90.10989010989012,2.046320213650891
596,Carrots,"('Basil', 'Salmon', 'Tuna', 'Cod')",95,92.63157894736842,1.9130434782608696
597,Salmon,"('Basil', 'Tuna', 'Cod', 'Carrots')",96,91.66666666666666,2.0816733067729083
598,Carrots,"('Basil', 'Salmon', 'Bananas')",87,94.25287356321839,1.946526736631684
599,"Potatoes, White","('Basil', 'Sweet Potato', 'Chicken Egg')",92,90.21739130434783,1.779374153753573
600,Carrots,"('Basil', 'Sweet Potato', 'Chicken')",111,90.09009009009009,1.8605562083822953
601,Carrots,"('Basil', 'Sweet Potato', 'Potatoes, White', 'Chicken')",94,91.48936170212765,1.8894542090656798
602,Carrots,"('Basil', 'Sweet Potato', 'Chicken Egg')",92,91.30434782608695,1.885633270321361
603,"Potatoes, White","('Basil', 'Sweet Potato', 'Rice, White', 'Chicken')",92,91.30434782608695,1.8008123965698812
604,Carrots,"('Basil', 'Sweet Potato', 'Rice, White', 'Chicken')",92,90.21739130434783,1.8631852551984878
605,"Potatoes, White","('Basil', 'Sweet Potato', 'Rice, White', 'Carrots')",98,90.81632653061224,1.7911870630605182
606,Chicken,"('Basil', 'Sweet Potato', 'Cod', 'Carrots')",88,90.9090909090909,1.3818181818181818
607,Carrots,"('Basil', 'Sweet Potato', 'Cod', 'Chicken')",87,91.95402298850574,1.8990504747626187
608,Carrots,"('Basil', 'Sweet Potato', 'Cod')",97,90.72164948453609,1.8735992828328103
609,Chicken,"('Basil', 'Sweet Potato', 'Turkey')",98,96.93877551020408,1.473469387755102
610,Chicken,"('Basil', 'Sweet Potato', 'Turkey', 'Carrots')",86,98.83720930232558,1.5023255813953489
611,Carrots,"('Basil', 'Sweet Potato', 'Tuna')",89,91.01123595505618,1.8795798729848558
612,Carrots,"('Basil', 'Sweet Potato', 'Salmon')",96,90.625,1.8716032608695652
613,"Potatoes, White","('Basil', 'Butter', 'Rice, White')",92,90.21739130434783,1.779374153753573
614,Chicken,"('Basil', 'Butter', 'Turkey')",90,96.66666666666667,1.4693333333333334
615,Carrots,"('Basil', 'Butter', 'Sweet Potato')",86,90.69767441860465,1.8731041456016178
616,Carrots,"('Basil', 'Garlic', 'Potatoes, White')",99,90.9090909090909,1.8774703557312253
617,Carrots,"('Basil', 'Garlic', 'Rice, White')",100,90.0,1.858695652173913
618,Carrots,"('Basil', 'Garlic', 'Cod')",97,92.78350515463917,1.9161810847153742
619,Chicken,"('Basil', 'Garlic', 'Turkey')",88,96.5909090909091,1.4681818181818183
620,Carrots,"('Basil', 'Garlic', 'Tuna')",87,91.95402298850574,1.8990504747626187
621,Cod,"('Basil', 'Garlic', 'Tuna')",87,94.25287356321839,1.925596341614139
622,Carrots,"('Basil', 'Garlic', 'Bananas')",90,91.11111111111111,1.8816425120772946
623,Carrots,"('Basil', 'Garlic', 'Salmon')",87,94.25287356321839,1.946526736631684
624,Cod,"('Basil', 'Garlic', 'Salmon')",87,93.10344827586206,1.9021134593993325
625,Carrots,"('Basil', 'Garlic', 'Sweet Potato')",98,90.81632653061224,1.8755545696539486
626,Carrots,"('Basil', 'Cucumber', 'Potatoes, White')",90,92.22222222222223,1.9045893719806763
627,Carrots,"('Basil', 'Cucumber', 'Rice, White')",87,91.95402298850574,1.8990504747626187
628,Carrots,"('Basil', 'Cucumber', 'Cod')",88,90.9090909090909,1.8774703557312253
629,Carrots,"('Basil', 'Cucumber', 'Bananas')",89,91.01123595505618,1.8795798729848558
630,Carrots,"('Basil', 'Cucumber', 'Salmon')",88,93.18181818181817,1.9244071146245059
631,Chicken,"('Squash (drink)', 'Cod')",120,90.83333333333333,1.3806666666666667
632,Chicken,"('Squash (drink)', 'Cod', 'Potatoes, White')",93,93.54838709677419,1.4219354838709677
633,Chicken,"('Squash (drink)', 'Cod', 'Chicken Egg')",90,96.66666666666667,1.4693333333333334
634,Chicken,"('Squash (drink)', 'Cod', 'Carrots')",92,92.3913043478261,1.4043478260869566
635,Chicken,"('Squash (drink)', 'Turkey')",121,97.52066115702479,1.4823140495867768
636,Chicken,"('Squash (drink)', 'Turkey', 'Potatoes, White')",98,98.9795918367347,1.5044897959183674
637,Chicken,"('Squash (drink)', 'Turkey', 'Carrots')",87,98.85057471264368,1.502528735632184
638,Chicken,"('Squash (drink)', 'Turkey', 'Rice, White')",89,96.62921348314607,1.4687640449438202
639,Chicken,"('Squash (drink)', 'Tuna')",107,90.65420560747664,1.377943925233645
640,Chicken,"('Squash (drink)', 'Tuna', 'Potatoes, White')",87,93.10344827586206,1.4151724137931034
641,Chicken,"('Squash (drink)', 'Tuna', 'Cod')",89,91.01123595505618,1.3833707865168539
642,Chicken,"('Squash (drink)', 'Butter', 'Chicken Egg')",87,90.80459770114942,1.3802298850574712
643,"Potatoes, White","('Sugar', 'Chicken Egg', 'Chicken')",102,91.17647058823529,1.798290250356198
644,"Potatoes, White","('Sugar', 'Carrots', 'Chicken Egg')",91,91.20879120879121,1.7989277158827333
645,Chicken,"('Sugar', 'Cod')",113,91.1504424778761,1.385486725663717
646,Chicken,"('Sugar', 'Cod', 'Potatoes, White')",99,90.9090909090909,1.3818181818181818
647,Chicken,"('Sugar', 'Cod', 'Chicken Egg')",89,91.01123595505618,1.3833707865168539
648,"Potatoes, White","('Sugar', 'Cod', 'Chicken Egg')",89,95.50561797752809,1.8836748182419034
649,Chicken,"('Sugar', 'Cod', 'Rice, White')",92,91.30434782608695,1.3878260869565218
650,"Potatoes, White","('Sugar', 'Cod', 'Rice, White')",92,91.30434782608695,1.8008123965698812
651,Chicken,"('Sugar', 'Turkey')",116,96.55172413793103,1.4675862068965517
652,Chicken,"('Sugar', 'Turkey', 'Potatoes, White')",101,97.02970297029702,1.4748514851485148
653,Chicken,"('Sugar', 'Turkey', 'Rice, White')",97,95.87628865979381,1.457319587628866
654,Chicken,"('Sugar', 'Turkey', 'Rice, White', 'Potatoes, White')",87,96.55172413793103,1.4675862068965517
655,"Potatoes, White","('Sugar', 'Turkey', 'Rice, White', 'Chicken')",93,90.32258064516128,1.7814488224132157
656,Chicken,"('Sugar', 'Turkey', 'Cod')",88,96.5909090909091,1.4681818181818183
657,Chicken,"('Sugar', 'Tuna')",97,92.78350515463917,1.4103092783505156
658,Chicken,"('Sugar', 'Tuna', 'Potatoes, White')",88,92.04545454545455,1.3990909090909092
659,"Potatoes, White","('Sugar', 'Tuna', 'Chicken')",90,90.0,1.7750865051903115
660,"Potatoes, White","('Sugar', 'Tuna')",97,90.72164948453609,1.7893197303178396
661,"Potatoes, White","('Sugar', 'Salmon')",95,91.57894736842105,1.806228373702422
662,"Potatoes, White","('Sugar', 'Sweet Potato')",100,94.0,1.8539792387543252
663,"Potatoes, White","('Sugar', 'Sweet Potato', 'Rice, White')",89,95.50561797752809,1.8836748182419034
664,"Rice, White","('Sugar', 'Sweet Potato', 'Potatoes, White')",94,90.42553191489363,1.908983451536643
665,"Potatoes, White","('Sugar', 'Butter', 'Chicken Egg')",89,91.01123595505618,1.795031297383461
666,"Potatoes, White","('Sugar', 'Basil')",94,92.5531914893617,1.8254435691673416
667,"Potatoes, White","('Sugar', 'Squash (drink)', 'Rice, White')",90,91.11111111111111,1.7970011534025374
668,"Potatoes, White","('Lettuce', 'Rice, White', 'Chicken Egg')",94,91.48936170212765,1.8044614591769124
669,Chicken,"('Lettuce', 'Cod', 'Potatoes, White')",90,93.33333333333333,1.4186666666666667
670,Chicken,"('Lettuce', 'Cod', 'Chicken Egg')",91,92.3076923076923,1.403076923076923
671,Chicken,"('Lettuce', 'Cod', 'Carrots')",101,90.0990099009901,1.3695049504950496
672,Chicken,"('Lettuce', 'Turkey')",114,98.24561403508771,1.4933333333333334
673,Chicken,"('Lettuce', 'Turkey', 'Potatoes, White')",88,98.86363636363636,1.5027272727272727
674,Chicken,"('Lettuce', 'Turkey', 'Chicken Egg')",87,98.85057471264368,1.502528735632184
675,Chicken,"('Lettuce', 'Turkey', 'Carrots')",97,97.9381443298969,1.488659793814433
676,Chicken,"('Lettuce', 'Turkey', 'Cod')",90,97.77777777777777,1.4862222222222221
677,Chicken,"('Lettuce', 'Tuna', 'Chicken Egg')",90,91.11111111111111,1.3848888888888888
678,Chicken,"('Lettuce', 'Tuna', 'Turkey')",86,98.83720930232558,1.5023255813953489
679,Chicken,"('Lettuce', 'Salmon', 'Potatoes, White')",91,90.10989010989012,1.3696703296703296
680,Chicken,"('Lettuce', 'Salmon', 'Chicken Egg')",91,90.10989010989012,1.3696703296703296
681,Chicken,"('Lettuce', 'Salmon', 'Cod')",95,90.52631578947368,1.376
682,Chicken,"('Lettuce', 'Salmon', 'Turkey')",86,98.83720930232558,1.5023255813953489
683,Carrots,"('Lettuce', 'Sweet Potato', 'Chicken')",96,91.66666666666666,1.8931159420289856
684,Carrots,"('Lettuce', 'Sweet Potato', 'Potatoes, White')",95,91.57894736842105,1.891304347826087
685,Carrots,"('Lettuce', 'Sweet Potato', 'Rice, White')",86,91.86046511627907,1.897118301314459
686,Carrots,"('Lettuce', 'Sweet Potato', 'Bananas')",87,91.95402298850574,1.8990504747626187
687,Carrots,"('Lettuce', 'Garlic', 'Chicken')",88,93.18181818181817,1.9244071146245059
688,Carrots,"('Lettuce', 'Garlic', 'Potatoes, White')",87,94.25287356321839,1.946526736631684
689,Carrots,"('Lettuce', 'Garlic')",108,93.51851851851852,1.9313607085346216
690,Carrots,"('Lettuce', 'Cucumber', 'Potatoes, White')",96,90.625,1.8716032608695652
691,Carrots,"('Lettuce', 'Cucumber', 'Chicken Egg')",90,90.0,1.858695652173913
692,Chicken,"('Lettuce', 'Cucumber', 'Cod')",90,90.0,1.368
693,Carrots,"('Lettuce', 'Cucumber', 'Cod')",90,91.11111111111111,1.8816425120772946
694,Carrots,"('Lettuce', 'Cucumber', 'Bananas')",94,91.48936170212765,1.8894542090656798
695,Carrots,"('Lettuce', 'Cucumber', 'Sweet Potato')",87,91.95402298850574,1.8990504747626187
696,Carrots,"('Lettuce', 'Basil', 'Chicken')",89,93.25842696629213,1.9259892525647289
697,Carrots,"('Lettuce', 'Basil', 'Potatoes, White')",92,92.3913043478261,1.9080812854442344
698,Carrots,"('Lettuce', 'Basil', 'Chicken Egg')",88,93.18181818181817,1.9244071146245059
699,Carrots,"('Lettuce', 'Basil')",114,91.22807017543859,1.8840579710144927
700,Carrots,"('Lettuce', 'Basil', 'Sweet Potato')",92,91.30434782608695,1.885633270321361
701,Carrots,"('Lettuce', 'Basil', 'Cucumber')",87,94.25287356321839,1.946526736631684
702,Chicken,"('not Orange Juice (with bits)', 'Turkey')",102,94.11764705882352,1.4305882352941177
703,Chicken,"('Strawberries', 'Cod')",117,92.3076923076923,1.403076923076923
704,Chicken,"('Strawberries', 'Cod', 'Potatoes, White')",88,95.45454545454545,1.450909090909091
705,Chicken,"('Strawberries', 'Cod', 'Chicken Egg')",95,94.73684210526315,1.44
706,Chicken,"('Strawberries', 'Cod', 'Carrots')",97,91.75257731958763,1.394639175257732
707,Chicken,"('Strawberries', 'Turkey')",115,97.3913043478261,1.4803478260869565
708,Chicken,"('Strawberries', 'Turkey', 'Potatoes, White')",88,98.86363636363636,1.5027272727272727
709,Chicken,"('Strawberries', 'Turkey', 'Chicken Egg')",91,97.8021978021978,1.4865934065934066
710,Chicken,"('Strawberries', 'Turkey', 'Carrots')",95,96.84210526315789,1.472
711,Chicken,"('Strawberries', 'Turkey', 'Cod')",90,97.77777777777777,1.4862222222222221
712,Chicken,"('Strawberries', 'Tuna')",112,90.17857142857143,1.3707142857142858
713,Chicken,"('Strawberries', 'Tuna', 'Chicken Egg')",91,92.3076923076923,1.403076923076923
714,Chicken,"('Strawberries', 'Tuna', 'Carrots')",95,90.52631578947368,1.376
715,Chicken,"('Strawberries', 'Tuna', 'Cod')",93,91.39784946236558,1.389247311827957
716,Chicken,"('Strawberries', 'Salmon', 'Cod')",87,90.80459770114942,1.3802298850574712
717,Tuna,"('Strawberries', 'Salmon', 'Cod')",87,90.80459770114942,2.0139541124379443
718,Carrots,"('Strawberries', 'Sweet Potato', 'Potatoes, White')",93,90.32258064516128,1.8653576437587658
719,Carrots,"('Strawberries', 'Sweet Potato', 'Bananas')",88,90.9090909090909,1.8774703557312253
720,Carrots,"('Strawberries', 'Basil')",102,91.17647058823529,1.882992327365729
721,Carrots,"('Strawberries', 'Lettuce', 'Chicken')",90,90.0,1.858695652173913
722,Carrots,"('Strawberries', 'Lettuce', 'Potatoes, White')",91,91.20879120879121,1.8836598184424271
723,Carrots,"('Strawberries', 'Lettuce')",113,90.2654867256637,1.8641785302039247
724,Chicken,"('Melon, Honeydew', 'Cod')",123,92.6829268292683,1.408780487804878
725,Chicken,"('Melon, Honeydew', 'Cod', 'Potatoes, White')",92,95.65217391304348,1.4539130434782608
726,Chicken,"('Melon, Honeydew', 'Cod', 'Chicken Egg')",95,94.73684210526315,1.44
727,Chicken,"('Melon, Honeydew', 'Cod', 'Carrots')",99,92.92929292929293,1.4125252525252525
728,Chicken,"('Melon, Honeydew', 'Cod', 'Rice, White')",86,94.18604651162791,1.4316279069767441
729,Chicken,"('Melon, Honeydew', 'Turkey')",120,97.5,1.482
730,Chicken,"('Melon, Honeydew', 'Turkey', 'Potatoes, White')",92,97.82608695652173,1.4869565217391305
731,Chicken,"('Melon, Honeydew', 'Turkey', 'Chicken Egg')",88,97.72727272727273,1.4854545454545454
732,Chicken,"('Melon, Honeydew', 'Turkey', 'Carrots')",96,97.91666666666666,1.4883333333333333
733,Chicken,"('Melon, Honeydew', 'Turkey', 'Cod')",96,98.95833333333334,1.5041666666666667
734,Chicken,"('Melon, Honeydew', 'Tuna', 'Potatoes, White')",87,94.25287356321839,1.4326436781609195
735,Chicken,"('Melon, Honeydew', 'Tuna', 'Chicken Egg')",88,90.9090909090909,1.3818181818181818
736,Chicken,"('Melon, Honeydew', 'Tuna', 'Carrots')",96,91.66666666666666,1.3933333333333333
737,Chicken,"('Melon, Honeydew', 'Tuna', 'Cod')",104,91.34615384615384,1.3884615384615384
738,Chicken,"('Melon, Honeydew', 'Tuna', 'Turkey')",91,98.9010989010989,1.5032967032967033
739,Cod,"('Melon, Honeydew', 'Tuna', 'Turkey', 'Chicken')",90,92.22222222222223,1.8841099163679809
740,Cod,"('Melon, Honeydew', 'Tuna', 'Turkey')",91,92.3076923076923,1.8858560794044665
741,Chicken,"('Melon, Honeydew', 'Bananas', 'Cod')",89,92.13483146067416,1.4004494382022472
742,Chicken,"('Melon, Honeydew', 'Bananas', 'Turkey')",89,98.87640449438202,1.5029213483146067
743,Chicken,"('Melon, Honeydew', 'Salmon')",115,91.30434782608695,1.3878260869565218
744,Chicken,"('Melon, Honeydew', 'Salmon', 'Potatoes, White')",87,94.25287356321839,1.4326436781609195
745,Chicken,"('Melon, Honeydew', 'Salmon', 'Carrots')",98,91.83673469387756,1.3959183673469389
746,Chicken,"('Melon, Honeydew', 'Salmon', 'Cod')",97,92.78350515463917,1.4103092783505156
747,Chicken,"('Melon, Honeydew', 'Salmon', 'Turkey')",88,98.86363636363636,1.5027272727272727
748,Chicken,"('Melon, Honeydew', 'Salmon', 'Tuna')",98,90.81632653061224,1.380408163265306
749,Chicken,"('Melon, Honeydew', 'Salmon', 'Tuna', 'Carrots')",86,91.86046511627907,1.3962790697674419
750,Chicken,"('Melon, Honeydew', 'Salmon', 'Tuna', 'Cod')",88,92.04545454545455,1.3990909090909092
751,Cod,"('Melon, Honeydew', 'Salmon', 'Tuna', 'Chicken')",89,91.01123595505618,1.8593693367162014
752,Tuna,"('Melon, Honeydew', 'Salmon', 'Cod', 'Chicken')",90,90.0,1.9961089494163424
753,Tuna,"('Melon, Honeydew', 'Salmon', 'Cod')",97,90.72164948453609,2.012114404909944
754,Chicken,"('Melon, Honeydew', 'Sweet Potato', 'Cod')",88,93.18181818181817,1.4163636363636363
755,Chicken,"('Melon, Honeydew', 'Sweet Potato', 'Turkey')",89,97.75280898876404,1.4858426966292135
756,Carrots,"('Melon, Honeydew', 'Basil', 'Chicken')",86,91.86046511627907,1.897118301314459
757,"Potatoes, White","('Melon, Honeydew', 'Sugar')",87,91.95402298850574,1.813626058942847
758,"Potatoes, White","('Apple', 'Rice, White', 'Chicken Egg')",91,90.10989010989012,1.7772538879805315
759,Chicken,"('Apple', 'Cod')",104,91.34615384615384,1.3884615384615384
760,Chicken,"('Apple', 'Cod', 'Carrots')",89,92.13483146067416,1.4004494382022472
761,Chicken,"('Apple', 'Turkey')",104,98.07692307692307,1.4907692307692308
762,Chicken,"('Apple', 'Turkey', 'Carrots')",88,97.72727272727273,1.4854545454545454
763,Carrots,"('Apple', 'Salmon', 'Chicken')",88,90.9090909090909,1.8774703557312253
764,Carrots,"('Apple', 'Garlic', 'Potatoes, White')",88,90.9090909090909,1.8774703557312253
765,Carrots,"('Apple', 'Cucumber')",97,91.75257731958763,1.8948901837740924
766,Carrots,"('Apple', 'Basil')",97,90.72164948453609,1.8735992828328103
767,"Potatoes, White","('Apple', 'Sugar')",88,90.9090909090909,1.7930166719094054
768,Carrots,"('Apple', 'Lettuce', 'Potatoes, White')",87,90.80459770114942,1.8753123438280859
769,Carrots,"('Apple', 'Lettuce')",104,90.38461538461539,1.866638795986622
770,"Rice, White","('Honey', 'Carrots', 'Potatoes, White', 'Chicken')",86,90.69767441860465,1.9147286821705427
771,Chicken,"('Honey', 'Cod', 'Carrots')",87,90.80459770114942,1.3802298850574712
772,Chicken,"('Honey', 'Turkey')",117,95.72649572649573,1.455042735042735
773,Chicken,"('Honey', 'Turkey', 'Potatoes, White')",90,96.66666666666667,1.4693333333333334
774,Chicken,"('Honey', 'Turkey', 'Chicken Egg')",86,96.51162790697676,1.4669767441860466
775,Chicken,"('Honey', 'Turkey', 'Carrots')",89,96.62921348314607,1.4687640449438202
776,Chicken,"('Honey', 'Turkey', 'Rice, White')",90,96.66666666666667,1.4693333333333334
777,Chicken,"('Honey', 'Turkey', 'Cod')",88,97.72727272727273,1.4854545454545454
778,Chicken,"('Honey', 'Salmon', 'Carrots')",91,90.10989010989012,1.3696703296703296
779,Cod,"('Honey', 'Salmon', 'Rice, White')",88,90.9090909090909,1.8572825024437927
780,Chicken,"('Honey', 'Salmon', 'Turkey')",87,97.70114942528735,1.4850574712643678
781,Chicken,"('Honey', 'Sweet Potato', 'Turkey')",87,96.55172413793103,1.4675862068965517
782,"Rice, White","('Honey', 'Basil', 'Potatoes, White')",87,90.80459770114942,1.91698595146871
783,Carrots,"('Honey', 'Basil', 'Rice, White')",88,90.9090909090909,1.8774703557312253
784,"Potatoes, White","('Honey', 'Sugar')",101,90.0990099009901,1.7770392956250642
785,Chicken,"('Yoghurt - Plain', 'Carrots', 'Chicken Egg')",87,90.80459770114942,1.3802298850574712
786,Chicken,"('Yoghurt - Plain', 'Cod')",122,90.1639344262295,1.3704918032786886
787,Chicken,"('Yoghurt - Plain', 'Cod', 'Potatoes, White')",100,90.0,1.368
788,Chicken,"('Yoghurt - Plain', 'Cod', 'Chicken Egg')",95,91.57894736842105,1.392
789,Chicken,"('Yoghurt - Plain', 'Cod', 'Carrots')",86,90.69767441860465,1.3786046511627907
790,Chicken,"('Yoghurt - Plain', 'Turkey')",113,95.57522123893806,1.4527433628318585
791,Chicken,"('Yoghurt - Plain', 'Turkey', 'Potatoes, White')",86,97.67441860465115,1.4846511627906978
792,Chicken,"('Yoghurt - Plain', 'Turkey', 'Chicken Egg')",86,96.51162790697676,1.4669767441860466
793,Chicken,"('Yoghurt - Plain', 'Turkey', 'Cod')",89,96.62921348314607,1.4687640449438202
794,Chicken,"('Yoghurt - Plain', 'Tuna')",113,90.2654867256637,1.3720353982300886
795,Chicken,"('Yoghurt - Plain', 'Tuna', 'Potatoes, White')",91,91.20879120879121,1.3863736263736264
796,Chicken,"('Yoghurt - Plain', 'Tuna', 'Chicken Egg')",91,91.20879120879121,1.3863736263736264
797,Chicken,"('Yoghurt - Plain', 'Tuna', 'Cod')",92,90.21739130434783,1.371304347826087
798,Chicken,"('Yoghurt - Plain', 'Salmon', 'Potatoes, White')",88,90.9090909090909,1.3818181818181818
799,Chicken,"('Yoghurt - Plain', 'Butter', 'Chicken Egg')",94,91.48936170212765,1.3906382978723404
800,Chicken,"('Yoghurt - Plain', 'Butter', 'Carrots')",87,91.95402298850574,1.3977011494252873
